employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Destiny Jillian Barton,DJB1236,Destiny.Jillian.Barton@dtaa.com,HardwareEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,6 - EmbeddedSoftware,Scarlet Genevieve Contreras
Hillary Sasha Huffman,HSH3606,Hillary.Sasha.Huffman@dtaa.com,ElectricalEngineer,Project 45,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,25 - SystemsEngineering,Todd Salvador Fisher
Omar Galvin Doyle,OGD0015,Omar.Galvin.Doyle@dtaa.com,Director,,1,1 - Adminstration,2 - EmployeeRelations,,Tallulah Leslie Keith
Lillian Ariel Franks,LAF1796,Lillian.Ariel.Franks@dtaa.com,SoftwareDeveloper,Project 7,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,8 - DesktopSoftware,Lucius Orlando Patton
Kenneth Griffin Nash,KGN0619,Kenneth.Griffin.Nash@dtaa.com,ComputerProgrammer,Project 32,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,Hedy Ivana Pennington
Austin Xenos Livingston,AXL0479,Austin.Xenos.Livingston@dtaa.com,SoftwareQualityEngineer,Project 38,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,Whoopi Aspen Mccarty
Dacey Chanda Francis,DCF2185,Dacey.Chanda.Francis@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,Zelda Idona Ross
Stephanie Jaime Marquez,SJM3805,Stephanie.Jaime.Marquez@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,Uriah Sean Collins
Cheyenne Aphrodite Garrett,CAG0888,Cheyenne.Aphrodite.Garrett@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Reed Charles Fletcher,RCF0054,Reed.Charles.Fletcher@dtaa.com,Director,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,,Vance Sawyer Fischer
Jonathan Burton Wall,JBW2054,Jonathan.Burton.Wall@dtaa.com,ComputerScientist,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,8 - DesktopSoftware,Cadman Colin Hewitt
Lydia Sarah Nunez,LSN1672,Lydia.Sarah.Nunez@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Illana Urielle Tyler,IUT3421,Illana.Urielle.Tyler@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,Charles Ulric Lynn
Jade Francesca Rivers,JFR3527,Jade.Francesca.Rivers@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,Quail Wilma Long
William Drake Dodson,WDD2677,William.Drake.Dodson@dtaa.com,Mathematician,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,Medge Roary Byers
Indigo Nicole James,INJ3876,Indigo.Nicole.James@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,Zelda Aretha Wallace
Tyler Howard Moon,THM2665,Tyler.Howard.Moon@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,Medge Roary Byers
Tashya Taylor Reese,TTR0045,Tashya.Taylor.Reese@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,2 - ElectronicSecurity,Carl Garrett Morgan
Mari Teegan Maldonado,MTM1434,Mari.Teegan.Maldonado@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,9 - MaterialsEngineering,Sloane Jael Small
Madeline Mira Rosario,MMR1695,Madeline.Mira.Rosario@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,Haley Madeline Thomas
Ebony Marny Oliver,EMO2120,Ebony.Marny.Oliver@dtaa.com,ComputerScientist,Project 53,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,Leo Travis Rojas
Xantha Felicia Lyons,XFL1583,Xantha.Felicia.Lyons@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,4 - AssemblyDept,Kennedy Beau Alvarez
Isabella Samantha Rogers,ISR0021,Isabella.Samantha.Rogers@dtaa.com,HumanResourceSpecialist,Project 0,1,1 - Adminstration,1 - Personnel,,Alisa Cleo Jacobson
Ulric Channing Gross,UCG0322,Ulric.Channing.Gross@dtaa.com,Manager,Project 79,1,6 - Manufacturing_Government,4 - QualityControl,,Aristotle Charles Hull
Lunea Kaden Chaney,LKC1944,Lunea.Kaden.Chaney@dtaa.com,SoftwareDeveloper,Project 31,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,Patience Raya Holt
Kitra Quincy Douglas,KQD0274,Kitra.Quincy.Douglas@dtaa.com,SystemsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,5 - SystemsEngineering,Jerry Reece Potts
Jaquelyn Autumn Yates,JAY3851,Jaquelyn.Autumn.Yates@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,12 - BuildingSecurity,Yvonne Kellie Walters
Felix Nathan Mathews,FNM1482,Felix.Nathan.Mathews@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,Naida Shellie Barlow
Hall Aladdin Gardner,HAG3196,Hall.Aladdin.Gardner@dtaa.com,Mathematician,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,5 - Lab,Geoffrey Rahim Griffin
Ulysses Odysseus Mitchell,UOM3363,Ulysses.Odysseus.Mitchell@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Jordan Kane Wagner,JKW0200,Jordan.Kane.Wagner@dtaa.com,AdministrativeAssistant,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,Dana Christen Wilkins
Matthew Knox Charles,MKC1094,Matthew.Knox.Charles@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,6 - EmbeddedSoftware,Carl Alfonso Roman
Alexandra Ocean Pitts,AOP1542,Alexandra.Ocean.Pitts@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,Brianna Ann Webster
Alec Elvis Frost,AEF2019,Alec.Elvis.Frost@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,Elijah Valentine Fuentes
Charlotte Ramona Maxwell,CRM0139,Charlotte.Ramona.Maxwell@dtaa.com,LabManager,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,Inez Sage Marks
Nola Lucy Nicholson,NLN0673,Nola.Lucy.Nicholson@dtaa.com,ElectricalEngineer,Project 64,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,Xantha Imani Waters
Gage Macon Cameron,GMC0953,Gage.Macon.Cameron@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Jolie Orla Wilkinson,JOW0688,Jolie.Orla.Wilkinson@dtaa.com,HardwareEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,5 - SystemsEngineering,Nigel Jakeem Mosley
Clarke Benjamin Hancock,CBH0413,Clarke.Benjamin.Hancock@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Darius Jonas Harrell,DJH1506,Darius.Jonas.Harrell@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
Nomlanga Caryn Snow,NCS1854,Nomlanga.Caryn.Snow@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,14 - MaterialsEngineering,Ralph Aladdin Bates
Candace Odessa Wall,COW3840,Candace.Odessa.Wall@dtaa.com,Manager,Project 71,1,8 - SalesAndMarketing_Commercial,2 - Sales,7 - RegionalSales,Nathaniel Paul Klein
Christopher Berk Jefferson,CBJ2083,Christopher.Berk.Jefferson@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,George Guy Hayden
Ina Kaden Cardenas,IKC1205,Ina.Kaden.Cardenas@dtaa.com,Physicist,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,2 - Lab,Herman Bert Cook
Benjamin Victor Dennis,BVD3974,Benjamin.Victor.Dennis@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,13 - Stockroom,Colby Kibo Guzman
Susan Clare Day,SCD3192,Susan.Clare.Day@dtaa.com,Mathematician,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,5 - Lab,Geoffrey Rahim Griffin
Quentin Anthony Hudson,QAH0048,Quentin.Anthony.Hudson@dtaa.com,ITAdmin,Project 37,1,1 - Adminstration,5 - Security,2 - ElectronicSecurity,Carl Garrett Morgan
Walker Galvin Floyd,WGF0506,Walker.Galvin.Floyd@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,3 - EmbeddedSoftware,Anjolie Samantha Gonzales
Stephen Ferdinand Emerson,SFE0723,Stephen.Ferdinand.Emerson@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,1 - Lab,Jonathan Laith Casey
Norman Brock Conley,NBC0607,Norman.Brock.Conley@dtaa.com,SoftwareQualityEngineer,Project 32,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,Ann Tamekah Daniels
Cassandra Pascale Trevino,CPT1533,Cassandra.Pascale.Trevino@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
Scarlet Naomi Williams,SNW0798,Scarlet.Naomi.Williams@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,Imani Leigh Hardy
Adrian Stephen Morse,ASM3771,Adrian.Stephen.Morse@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,Martina Nina Cain
Ivor Cody Figueroa,ICF2294,Ivor.Cody.Figueroa@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Cyrus Brady Gaines,CBG1074,Cyrus.Brady.Gaines@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,2 - Lab,Victoria Winter Barker
Slade Brendan Walker,SBW3023,Slade.Brendan.Walker@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,9 - BuildingSecurity,Uriah Cain Weiss
Clementine Jillian Chase,CJC1433,Clementine.Jillian.Chase@dtaa.com,ElectricalEngineer,Project 96,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,8 - ElectricalEngineering,Sarah Cleo Hubbard
Jescie Buffy Lowe,JBL2993,Jescie.Buffy.Lowe@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,Sarah Lilah Mason
Azalia Imogene Horne,AIH2535,Azalia.Imogene.Horne@dtaa.com,Technician,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,21 - TestAndEvalualtion,Rebecca Stephanie Edwards
Gil Byron Hines,GBH1126,Gil.Byron.Hines@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,Leo Alvin Chase
Lee Omar Fleming,LOF3279,Lee.Omar.Fleming@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,Austin Joel Coleman
Cora Noelle Hanson,CNH3475,Cora.Noelle.Hanson@dtaa.com,LabManager,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,6 - Lab,Inez Sage Marks
Isaiah Derek Hyde,IDH2939,Isaiah.Derek.Hyde@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Robert Jamal Galloway,RJG2239,Robert.Jamal.Galloway@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,Drew Owen Coleman
Angela Teegan Torres,ATT1191,Angela.Teegan.Torres@dtaa.com,TestEngineer,Project 57,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,Dexter Ethan Farley
Gareth Thor Holland,GTH3729,Gareth.Thor.Holland@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Brendan Coby Gordon,BCG1029,Brendan.Coby.Gordon@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,3 - BuildingSecurity,Octavia Iris Parrish
Lance Christian Cleveland,LCC1108,Lance.Christian.Cleveland@dtaa.com,ElectricalEngineer,Project 81,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,6 - EmbeddedSoftware,Carl Alfonso Roman
Ivy Regina Porter,IRP2018,Ivy.Regina.Porter@dtaa.com,Technician,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,Elijah Valentine Fuentes
Jessica Meghan Cotton,JMC2806,Jessica.Meghan.Cotton@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Chaney Keaton Hurley,CKH0799,Chaney.Keaton.Hurley@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,Imani Leigh Hardy
Sydnee Portia Padilla,SPP2313,Sydnee.Portia.Padilla@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Lane Vaughan Hamilton,LVH1790,Lane.Vaughan.Hamilton@dtaa.com,Physicist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,3 - Lab,Abel Cruz Wiley
Benjamin Taylor Bates,BTB0489,Benjamin.Taylor.Bates@dtaa.com,SoftwareEngineer,Project 49,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,2 - DesktopSoftware,Yolanda Briar Joyner
Yeo Rae Wheeler,YRW0842,Yeo.Rae.Wheeler@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,Hammett Zeus Hodge
Latifah Renee Benson,LRB0372,Latifah.Renee.Benson@dtaa.com,Statistician,,1,8 - SalesAndMarketing_Commercial,1 - MarketAnalysis,,Malcolm Russell Sharpe
Heidi Melinda Vargas,HMV2340,Heidi.Melinda.Vargas@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Demetrius Fletcher Pena,DFP3615,Demetrius.Fletcher.Pena@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,11 - Stockroom,Rafael Jeremy Sellers
Herrod Marshall Santana,HMS3795,Herrod.Marshall.Santana@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,Martina Nina Cain
Shelby Kerry Moon,SKM3058,Shelby.Kerry.Moon@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,5 - Lab,Zelda Zelenia Owens
Ifeoma Mechelle Nash,IMN1730,Ifeoma.Mechelle.Nash@dtaa.com,ChiefEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,16 - TestAndEvalualtion,Jason Amery Franco
Theodore Kuame Owens,TKO0417,Theodore.Kuame.Owens@dtaa.com,AdministrativeAssistant,,1,9 - SalesAndMarketing_Government,3 - FieldService,,Denton Colin Burch
Noelle Gretchen Banks,NGB0066,Noelle.Gretchen.Banks@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,Basil Bruno Tyson
McKenzie Nichole Townsend,MNT0922,McKenzie.Nichole.Townsend@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,Florence Giselle Neal
Flynn Melvin Reid,FMR0920,Flynn.Melvin.Reid@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,Florence Giselle Neal
Dorian Gannon Nixon,DGN3358,Dorian.Gannon.Nixon@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Joshua Chase Clarke,JCC0571,Joshua.Chase.Clarke@dtaa.com,ComputerScientist,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,5 - SystemsEngineering,Dora Aretha Macdonald
Idona Kathleen Herring,IKH3472,Idona.Kathleen.Herring@dtaa.com,Manager,Project 40,1,1 - Adminstration,5 - Security,11 - BuildingSecurity,Peter Nicholas Livingston
Camilla Cameron Gill,CCG3254,Camilla.Cameron.Gill@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,Quincy Guy Shannon
Shad Drew Colon,SDC3561,Shad.Drew.Colon@dtaa.com,HardwareEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,25 - SystemsEngineering,Gage Yardley Hester
Jane Althea Benson,JAB2131,Jane.Althea.Benson@dtaa.com,ComputerScientist,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,Leo Travis Rojas
Samson Thomas Ross,STR1769,Samson.Thomas.Ross@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,6 - ElectronicSecurity,Hedda Indira Savage
Yael Frances Patel,YFP2558,Yael.Frances.Patel@dtaa.com,Physicist,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,4 - Lab,Maxine Bianca Levine
Stone Amir Luna,SAL2493,Stone.Amir.Luna@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,18 - ElectricalEngineering,Sybil Yolanda Moses
Len Bruce Camacho,LBC0194,Len.Bruce.Camacho@dtaa.com,MaterialsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,4 - MaterialsEngineering,Benjamin Wylie Kane
Noelle Kendall Garrett,NKG2706,Noelle.Kendall.Garrett@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,Tyler Peter Grimes
Sylvester Damian Newman,SDN2932,Sylvester.Damian.Newman@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Hannah Karen Donaldson,HKD1826,Hannah.Karen.Donaldson@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,12 - MechanicalEngineering,Audra Serina Hunt
Katell Lana Love,KLL3118,Katell.Lana.Love@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,Hop Alfonso Palmer
Gisela Jael Mcleod,GJM0838,Gisela.Jael.Mcleod@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,Hammett Zeus Hodge
Mara Nell Villarreal,MNV0618,Mara.Nell.Villarreal@dtaa.com,SoftwareDeveloper,Project 46,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,Hedy Ivana Pennington
Yardley Clark Allison,YCA2885,Yardley.Clark.Allison@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Heidi Cara Schmidt
Kermit Sebastian Watts,KSW0206,Kermit.Sebastian.Watts@dtaa.com,Director,,1,4 - ResearchAndEngineering_Government_Foreign,1 - ProjectManagement,,Galena Kay Leonard
Orlando Rahim Brady,ORB0755,Orlando.Rahim.Brady@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,3 - EmbeddedSoftware,Grant Lamar Fulton
Cally Skyler Tate,CST2863,Cally.Skyler.Tate@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,Demetria Sage Melendez
Wing Xander Hendrix,WXH2289,Wing.Xander.Hendrix@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Burke Victor Knight,BVK1096,Burke.Victor.Knight@dtaa.com,SoftwareDeveloper,Project 70,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,6 - EmbeddedSoftware,Carl Alfonso Roman
Chester Tanner Craig,CTC0859,Chester.Tanner.Craig@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
Ebony Nichole Mcknight,ENM2269,Ebony.Nichole.Mcknight@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,Gillian Nelle Holland
Ian Quinn Ortega,IQO1690,Ian.Quinn.Ortega@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,Haley Madeline Thomas
Noah Gage Cummings,NGC1617,Noah.Gage.Cummings@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,2 - RegionalFieldService,Byron Elmo Buchanan
Robert Garth Barron,RGB0901,Robert.Garth.Barron@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Britanni Leah Langley,BLL3910,Britanni.Leah.Langley@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,Winter Adele Hahn
Cairo Gil Morrow,CGM2036,Cairo.Gil.Morrow@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,3 - Lab,Lamar Benjamin Johnston
Candace Tatum Hughes,CTH0626,Candace.Tatum.Hughes@dtaa.com,SoftwareDeveloper,Project 89,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,3 - EmbeddedSoftware,Jeanette Macey Simpson
Mary Darryl Hines,MDH0211,Mary.Darryl.Hines@dtaa.com,ProjectManager,Project 73,1,4 - ResearchAndEngineering_Government_Foreign,1 - ProjectManagement,,Kermit Sebastian Watts
Jolie Eugenia Workman,JEW2035,Jolie.Eugenia.Workman@dtaa.com,Mathematician,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,3 - Lab,Lamar Benjamin Johnston
Devin Addison Burris,DAB2580,Devin.Addison.Burris@dtaa.com,ComputerProgrammer,Project 26,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,10 - WebSoftware,Brenna Nora Sears
Michelle Indigo Cote,MIC2325,Michelle.Indigo.Cote@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Noel Blythe Love,NBL0182,Noel.Blythe.Love@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,Grace Jasmine Gamble
Nayda Karly Dejesus,NKD3073,Nayda.Karly.Dejesus@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,22 - MechanicalEngineering,Quinn Madeline Prince
John Gavin Hendricks,JGH0728,John.Gavin.Hendricks@dtaa.com,SoftwareQualityEngineer,Project 37,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,1 - SQA,Rose Angela Salas
Kennan Noble Slater,KNS3380,Kennan.Noble.Slater@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Shay Jorden Bishop,SJB0086,Shay.Jorden.Bishop@dtaa.com,SoftwareDeveloper,Project 82,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,3 - EmbeddedSoftware,Anjolie Samantha Gonzales
Timothy Gregory Anthony,TGA2006,Timothy.Gregory.Anthony@dtaa.com,HardwareEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,Reese Hoyt Beck
Jerry Cody Hess,JCH2505,Jerry.Cody.Hess@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,19 - MaterialsEngineering,Mercedes Josephine Ayala
Hall Lars Dawson,HLD1109,Hall.Lars.Dawson@dtaa.com,SoftwareDeveloper,Project 77,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,7 - WebSoftware,Amanda Sydney Decker
